"ID","CORE_TEXT","EXT_TEXT","complementary colours","this torso of Venus","drew","Van Gogh wrote","standing torso of Venus","he wrote","The Potato Eaters","which he painted a number of times","He would use this technique more than once in his later work","Head of a Woman","Head of a Man","Head of a Woman 1","Head of a Woman 2","Head of a Woman 3","Torso of Venus","Horse","Torso of Venus 1","Male Torso","Kneeling Ecorche","Torso of Venus 2","Portrait of a Prostitute","Head of an Old Man","Head of a Woman 4","Plaster Cast of a Womans Torso","Plaster Cast of a Womans Torso 1","Torso of Venus 3","Woman Sewing","Letter from Vincent van Gogh to Theo van Gogh with sketches of Head of a Woman and Head of a Woman","Head of a Prostitute","1885","Nuenen","painting","heads","Antwerp","portrait","1886","Paris","still life","nude","1884","1887","animal art","drawing","1890","cityscape","1881","Brussels"
"d0056V1962v","Arm Vincent van Gogh (1853 - 1890), Nuenen, December 1884-May 1885 chalk on paper, 20.8 cm x 34.4 cm ? With his brother Theo van Gogh, Paris, after May 1885; after Theos death on 25 January 1891, inherited by his widow, Jo van Gogh-Bonger, and their son, Vincent Willem van Gogh, Paris; administered until her death on 2 September 1925 by Jo van Gogh-Bonger, Bussum/Amsterdam/Laren; given on loan by Vincent Willem van Gogh, Laren to the Stedelijk Museum, Amsterdam, since 22 October 1931; transferred by Vincent Willem van Gogh on 10 July 1962 to the Vincent van Gogh Foundation, Amsterdam; agreement concluded on 21 July 1962 between the Vincent van Gogh Foundation and the State of the Netherlands, in which the preservation and management of the collection, and its placing in the Rijksmuseum Vincent van Gogh, to be realized in Amsterdam, is entrusted to the State; given on loan until the opening of the museum on 2 June 1973 to the Stedelijk Museum, Amsterdam; on permanent loan to the Rijksmuseum Vincent van Gogh from 2 June 1973 and at the Van Gogh Museum, Amsterdam, since 1 July 1994.","F1160v JH1004 d0056V1962v 20.8 cm x 34.4 cm","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","https://vangoghmuseum.nl/en/collection?Date=1885","https://vangoghmuseum.nl/en/collection?Place=Nuenen","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","https://vangoghmuseum.nl/en/collection?Date=1884","localhost","localhost","https://vangoghmuseum.nl/en/collection?Type=drawing","localhost","localhost","localhost","localhost"
"d0062V1962","Standing and Sitting Male Nude (after Bargue) Vincent van Gogh (1853 - 1890), Auvers-sur-Oise, June 1890 pencil on paper, 44.6 cm x 54.6 cm ? With his brother Theo van Gogh, Paris, after the first half of June 1890; after Theos death on 25 January 1891, inherited by his widow, Jo van Gogh-Bonger, and their son, Vincent Willem van Gogh, Paris; administered until her death on 2 September 1925 by Jo van Gogh-Bonger, Bussum/Amsterdam/Laren; transferred by Vincent Willem van Gogh, Laren, on 10 July 1962 to the Vincent van Gogh Foundation, Amsterdam; agreement concluded on 21 July 1962 between the Vincent van Gogh Foundation and the State of the Netherlands, in which the preservation and management of the collection, and its placing in the Rijksmuseum Vincent van Gogh, to be realized in Amsterdam, is entrusted to the State; given on loan until the opening of the museum on 2 June 1973 to the Stedelijk Museum, Amsterdam; on permanent loan to the Rijksmuseum Vincent van Gogh from 2 June 1973 and at the Van Gogh Museum, Amsterdam, since 1 July 1994.","F0000 JHadd04 d0062V1962 44.6 cm x 54.6 cm","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","https://vangoghmuseum.nl/en/collection?Genre=nude","localhost","localhost","localhost","https://vangoghmuseum.nl/en/collection?Type=drawing","https://vangoghmuseum.nl/en/collection?Date=1890","localhost","localhost","localhost"
"d0136V1962r","Torso of Venus Vincent van Gogh (1853 - 1890), Paris, 1887 chalk on paper, 31.7 cm x 24.6 cm ? Left by the artist at the apartment of his brother Theo van Gogh, Paris, 1887; after Theos death on 25 January 1891, inherited by his widow, Jo van Gogh-Bonger, and their son, Vincent Willem van Gogh, Paris; administered until her death on 2 September 1925 by Jo van Gogh-Bonger, Bussum/Amsterdam/Laren; transferred by Vincent Willem van Gogh, Laren, on 10 July 1962 to the Vincent van Gogh Foundation, Amsterdam; agreement concluded on 21 July 1962 between the Vincent van Gogh Foundation and the State of the Netherlands, in which the preservation and management of the collection, and its placing in the Rijksmuseum Vincent van Gogh, to be realized in Amsterdam, is entrusted to the State; given on loan until the opening of the museum on 2 June 1973 to the Stedelijk Museum, Amsterdam; on permanent loan to the Rijksmuseum Vincent van Gogh from 2 June 1973 and at the Van Gogh Museum, Amsterdam, since 1 July 1994.","F1711r JH1062 d0136V1962r 31.7 cm x 24.6 cm","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","https://vangoghmuseum.nl/en/collection?Place=Paris","https://vangoghmuseum.nl/en/collection?Genre=still life","https://vangoghmuseum.nl/en/collection?Genre=nude","localhost","https://vangoghmuseum.nl/en/collection?Date=1887","localhost","https://vangoghmuseum.nl/en/collection?Type=drawing","localhost","localhost","localhost","localhost"
"d0137V1962r","Torso of Venus Vincent van Gogh (1853 - 1890), Paris, 1887 chalk on paper, 32.1 cm x 24.6 cm ? Left by the artist at the apartment of his brother Theo van Gogh, Paris, 1887; after Theos death on 25 January 1891, inherited by his widow, Jo van Gogh-Bonger, and their son, Vincent Willem van Gogh, Paris; administered until her death on 2 September 1925 by Jo van Gogh-Bonger, Bussum/Amsterdam/Laren; transferred by Vincent Willem van Gogh, Laren, on 10 July 1962 to the Vincent van Gogh Foundation, Amsterdam; agreement concluded on 21 July 1962 between the Vincent van Gogh Foundation and the State of the Netherlands, in which the preservation and management of the collection, and its placing in the Rijksmuseum Vincent van Gogh, to be realized in Amsterdam, is entrusted to the State; given on loan until the opening of the museum on 2 June 1973 to the Stedelijk Museum, Amsterdam; on permanent loan to the Rijksmuseum Vincent van Gogh from 2 June 1973 and at the Van Gogh Museum, Amsterdam, since 1 July 1994.","F1712r JH1056 d0137V1962r 32.1 cm x 24.6 cm","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","https://vangoghmuseum.nl/en/collection?Place=Paris","https://vangoghmuseum.nl/en/collection?Genre=still life","https://vangoghmuseum.nl/en/collection?Genre=nude","localhost","https://vangoghmuseum.nl/en/collection?Date=1887","localhost","https://vangoghmuseum.nl/en/collection?Type=drawing","localhost","localhost","localhost","localhost"
"d0138V1962r","Torso of Venus Vincent van Gogh (1853 - 1890), Paris, 1887 chalk on paper, 32.2 cm x 24.6 cm ? Left by the artist at the apartment of his brother Theo van Gogh, Paris, 1887; after Theos death on 25 January 1891, inherited by his widow, Jo van Gogh-Bonger, and their son, Vincent Willem van Gogh, Paris; administered until her death on 2 September 1925 by Jo van Gogh-Bonger, Bussum/Amsterdam/Laren; transferred by Vincent Willem van Gogh, Laren, on 10 July 1962 to the Vincent van Gogh Foundation, Amsterdam; agreement concluded on 21 July 1962 between the Vincent van Gogh Foundation and the State of the Netherlands, in which the preservation and management of the collection, and its placing in the Rijksmuseum Vincent van Gogh, to be realized in Amsterdam, is entrusted to the State; given on loan until the opening of the museum on 2 June 1973 to the Stedelijk Museum, Amsterdam; on permanent loan to the Rijksmuseum Vincent van Gogh from 2 June 1973 and at the Van Gogh Museum, Amsterdam, since 1 July 1994.","F1713r JH1061 d0138V1962r 32.2 cm x 24.6 cm","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","https://vangoghmuseum.nl/en/collection?Place=Paris","https://vangoghmuseum.nl/en/collection?Genre=still life","https://vangoghmuseum.nl/en/collection?Genre=nude","localhost","https://vangoghmuseum.nl/en/collection?Date=1887","localhost","https://vangoghmuseum.nl/en/collection?Type=drawing","localhost","localhost","localhost","localhost"
"d0140V1962r","Torso of Venus Vincent van Gogh (1853 - 1890), Paris, 1887 chalk, pencil, on paper, 20.8 cm x 13.0 cm ? Left by the artist at the apartment of his brother Theo van Gogh, Paris, 1887; after Theos death on 25 January 1891, inherited by his widow, Jo van Gogh-Bonger, and their son, Vincent Willem van Gogh, Paris; administered until her death on 2 September 1925 by Jo van Gogh-Bonger, Bussum/Amsterdam/Laren; transferred by Vincent Willem van Gogh, Laren, on 10 July 1962 to the Vincent van Gogh Foundation, Amsterdam (ratified 28 December 1970); agreement concluded on 21 July 1962 between the Vincent van Gogh Foundation and the State of the Netherlands, in which the preservation and management of the collection, and its placing in the Rijksmuseum Vincent van Gogh, to be realized in Amsterdam, is entrusted to the State; given on loan until the opening of the museum on 2 June 1973 to the Stedelijk Museum, Amsterdam; on permanent loan to the Rijksmuseum Vincent van Gogh from 2 June 1973 and at the Van Gogh Museum, Amsterdam, since 1 July 1994.","F1716r JH1073 d0140V1962r 20.8 cm x 13.0 cm","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","https://vangoghmuseum.nl/en/collection?Place=Paris","https://vangoghmuseum.nl/en/collection?Genre=still life","https://vangoghmuseum.nl/en/collection?Genre=nude","localhost","https://vangoghmuseum.nl/en/collection?Date=1887","localhost","https://vangoghmuseum.nl/en/collection?Type=drawing","localhost","localhost","localhost","localhost"
"d0153V1970","Apartment Blocks and Miscellaneous Studies Vincent van Gogh (1853 - 1890), Paris, June-September 1887 pencil on paper, 29.1 cm x 46.0 cm ? Left by the artist at the apartment of his brother Theo van Gogh, Paris, sometime between June and September 1887; after Theos death on 25 January 1891, inherited by his widow, Jo van Gogh-Bonger, and their son, Vincent Willem van Gogh, Paris; administered until her death on 2 September 1925 by Jo van Gogh-Bonger, Bussum/Amsterdam/Laren; agreement concluded on 21 July 1962 between the Vincent van Gogh Foundation and the State of the Netherlands, in which the preservation and management of the collection, and its placing in the Rijksmuseum Vincent van Gogh, to be realized in Amsterdam, is entrusted to the State; transferred by Vincent Willem van Gogh, Laren, to the Vincent van Gogh Foundation, Amsterdam, 14 March 1970 given on loan until the opening of the museum on 2 June 1973 to the Stedelijk Museum, Amsterdam; on permanent loan to the Rijksmuseum Vincent van Gogh from 2 June 1973 and at the Van Gogh Museum, Amsterdam, since 1 July 1994.","F1374 JH1291 d0153V1970 29.1 cm x 46.0 cm","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","https://vangoghmuseum.nl/en/collection?Place=Paris","localhost","localhost","localhost","https://vangoghmuseum.nl/en/collection?Date=1887","localhost","https://vangoghmuseum.nl/en/collection?Type=drawing","localhost","https://vangoghmuseum.nl/en/collection?Genre=cityscape","localhost","localhost"
"d0158V1962","Torso of Venus Vincent van Gogh (1853 - 1890), Paris, March-May 1886 charcoal, pencil, on paper, 48.9 cm x 31.8 cm ? Left by the artist at the apartment of his brother Theo van Gogh, Paris, sometime between October 1886 and January 1887; after Theos death on 25 January 1891, inherited by his widow, Jo van Gogh-Bonger, and their son, Vincent Willem van Gogh, Paris; administered until her death on 2 September 1925 by Jo van Gogh-Bonger, Bussum/Amsterdam/Laren; transferred by Vincent Willem van Gogh, Laren, on 10 July 1962 to the Vincent van Gogh Foundation, Amsterdam; agreement concluded on 21 July 1962 between the Vincent van Gogh Foundation and the State of the Netherlands, in which the preservation and management of the collection, and its placing in the Rijksmuseum Vincent van Gogh, to be realized in Amsterdam, is entrusted to the State; given on loan until the opening of the museum on 2 June 1973 to the Stedelijk Museum, Amsterdam; on permanent loan to the Rijksmuseum Vincent van Gogh from 2 June 1973 and at the Van Gogh Museum, Amsterdam, since 1 July 1994.","F1707 JH1067 d0158V1962 48.9 cm x 31.8 cm","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","https://vangoghmuseum.nl/en/collection?Date=1886","https://vangoghmuseum.nl/en/collection?Place=Paris","https://vangoghmuseum.nl/en/collection?Genre=still life","https://vangoghmuseum.nl/en/collection?Genre=nude","localhost","localhost","localhost","https://vangoghmuseum.nl/en/collection?Type=drawing","localhost","localhost","localhost","localhost"
"d0159V1962r","Torso of Venus Vincent van Gogh (1853 - 1890), Paris, March-May 1886 chalk on paper, 47.5 cm x 31.5 cm ? Left by the artist at the apartment of his brother Theo van Gogh, Paris, sometime between October 1886 and January 1887; after Theos death on 25 January 1891, inherited by his widow, Jo van Gogh-Bonger, and their son, Vincent Willem van Gogh, Paris; administered until her death on 2 September 1925 by Jo van Gogh-Bonger, Bussum/Amsterdam/Laren; transferred by Vincent Willem van Gogh, Laren, on 10 July 1962 to the Vincent van Gogh Foundation, Amsterdam; agreement concluded on 21 July 1962 between the Vincent van Gogh Foundation and the State of the Netherlands, in which the preservation and management of the collection, and its placing in the Rijksmuseum Vincent van Gogh, to be realized in Amsterdam, is entrusted to the State; given on loan until the opening of the museum on 2 June 1973 to the Stedelijk Museum, Amsterdam; on permanent loan to the Rijksmuseum Vincent van Gogh from 2 June 1973 and at the Van Gogh Museum, Amsterdam, since 1 July 1994.","F1709r JH1066 d0159V1962r 47.5 cm x 31.5 cm","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","https://vangoghmuseum.nl/en/collection?Date=1886","https://vangoghmuseum.nl/en/collection?Place=Paris","https://vangoghmuseum.nl/en/collection?Genre=still life","https://vangoghmuseum.nl/en/collection?Genre=nude","localhost","localhost","localhost","https://vangoghmuseum.nl/en/collection?Type=drawing","localhost","localhost","localhost","localhost"
"d0159V1962v","Venus Vincent van Gogh (1853 - 1890), Paris, March-May 1886 pencil on paper, 47.5 cm x 31.5 cm ? Left by the artist at the apartment of his brother Theo van Gogh, Paris, sometime between October 1886 and January 1887; after Theos death on 25 January 1891, inherited by his widow, Jo van Gogh-Bonger, and their son, Vincent Willem van Gogh, Paris; administered until her death on 2 September 1925 by Jo van Gogh-Bonger, Bussum/Amsterdam/Laren; transferred by Vincent Willem van Gogh, Laren, on 10 July 1962 to the Vincent van Gogh Foundation, Amsterdam; agreement concluded on 21 July 1962 between the Vincent van Gogh Foundation and the State of the Netherlands, in which the preservation and management of the collection, and its placing in the Rijksmuseum Vincent van Gogh, to be realized in Amsterdam, is entrusted to the State; given on loan until the opening of the museum on 2 June 1973 to the Stedelijk Museum, Amsterdam; on permanent loan to the Rijksmuseum Vincent van Gogh from 2 June 1973 and at the Van Gogh Museum, Amsterdam, since 1 July 1994.","F1709v JH1050 d0159V1962v 47.5 cm x 31.5 cm","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","https://vangoghmuseum.nl/en/collection?Date=1886","https://vangoghmuseum.nl/en/collection?Place=Paris","https://vangoghmuseum.nl/en/collection?Genre=still life","https://vangoghmuseum.nl/en/collection?Genre=nude","localhost","localhost","localhost","https://vangoghmuseum.nl/en/collection?Type=drawing","localhost","localhost","localhost","localhost"
"d0160V1962v","Idol and Sketches of Venus Vincent van Gogh (1853 - 1890), Paris, March-May 1886 chalk on paper, 47.3 cm x 35.2 cm ? Left by the artist at the apartment of his brother Theo van Gogh, Paris, sometime between October 1886 and January 1887; after Theos death on 25 January 1891, inherited by his widow, Jo van Gogh-Bonger, and their son, Vincent Willem van Gogh, Paris; administered until her death on 2 September 1925 by Jo van Gogh-Bonger, Bussum/Amsterdam/Laren; transferred by Vincent Willem van Gogh, Laren, on 10 July 1962 to the Vincent van Gogh Foundation, Amsterdam; agreement concluded on 21 July 1962 between the Vincent van Gogh Foundation and the State of the Netherlands, in which the preservation and management of the collection, and its placing in the Rijksmuseum Vincent van Gogh, to be realized in Amsterdam, is entrusted to the State; given on loan until the opening of the museum on 2 June 1973 to the Stedelijk Museum, Amsterdam; on permanent loan to the Rijksmuseum Vincent van Gogh from 2 June 1973 and at the Van Gogh Museum, Amsterdam, since 1 July 1994.","F1710v JH1048 d0160V1962v 47.3 cm x 35.2 cm","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","https://vangoghmuseum.nl/en/collection?Date=1886","https://vangoghmuseum.nl/en/collection?Place=Paris","https://vangoghmuseum.nl/en/collection?Genre=still life","https://vangoghmuseum.nl/en/collection?Genre=nude","localhost","localhost","localhost","https://vangoghmuseum.nl/en/collection?Type=drawing","localhost","localhost","localhost","localhost"
"d0180V1962r","Torso of Venus Vincent van Gogh (1853 - 1890), Paris, March-May 1886 chalk on paper, 61.1 cm x 45.5 cm ? Left by the artist at the apartment of his brother Theo van Gogh, Paris, sometime between October 1886 and January 1887; after Theos death on 25 January 1891, inherited by his widow, Jo van Gogh-Bonger, and their son, Vincent Willem van Gogh, Paris; administered until her death on 2 September 1925 by Jo van Gogh-Bonger, Bussum/Amsterdam/Laren; transferred by Vincent Willem van Gogh, Laren, on 10 July 1962 to the Vincent van Gogh Foundation, Amsterdam; agreement concluded on 21 July 1962 between the Vincent van Gogh Foundation and the State of the Netherlands, in which the preservation and management of the collection, and its placing in the Rijksmuseum Vincent van Gogh, to be realized in Amsterdam, is entrusted to the State; given on loan until the opening of the museum on 2 June 1973 to the Stedelijk Museum, Amsterdam; on permanent loan to the Rijksmuseum Vincent van Gogh from 2 June 1973 and at the Van Gogh Museum, Amsterdam, since 1 July 1994.","F1708r JH1064 d0180V1962r 61.1 cm x 45.5 cm","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","https://vangoghmuseum.nl/en/collection?Date=1886","https://vangoghmuseum.nl/en/collection?Place=Paris","https://vangoghmuseum.nl/en/collection?Genre=still life","https://vangoghmuseum.nl/en/collection?Genre=nude","localhost","localhost","localhost","https://vangoghmuseum.nl/en/collection?Type=drawing","localhost","localhost","localhost","localhost"
"d0180V1962v","Torso of Venus Vincent van Gogh (1853 - 1890), Paris, March-May 1886 chalk on paper, 61.1 cm x 45.5 cm ? Left by the artist at the apartment of his brother Theo van Gogh, Paris, sometime between October 1886 and January 1887; after Theos death on 25 January 1891, inherited by his widow, Jo van Gogh-Bonger, and their son, Vincent Willem van Gogh, Paris; administered until her death on 2 September 1925 by Jo van Gogh-Bonger, Bussum/Amsterdam/Laren; transferred by Vincent Willem van Gogh, Laren, on 10 July 1962 to the Vincent van Gogh Foundation, Amsterdam; agreement concluded on 21 July 1962 between the Vincent van Gogh Foundation and the State of the Netherlands, in which the preservation and management of the collection, and its placing in the Rijksmuseum Vincent van Gogh, to be realized in Amsterdam, is entrusted to the State; given on loan until the opening of the museum on 2 June 1973 to the Stedelijk Museum, Amsterdam; on permanent loan to the Rijksmuseum Vincent van Gogh from 2 June 1973 and at the Van Gogh Museum, Amsterdam, since 1 July 1994.","F1708v JH1065 d0180V1962v 61.1 cm x 45.5 cm","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","https://vangoghmuseum.nl/en/collection?Date=1886","https://vangoghmuseum.nl/en/collection?Place=Paris","https://vangoghmuseum.nl/en/collection?Genre=still life","https://vangoghmuseum.nl/en/collection?Genre=nude","localhost","localhost","localhost","https://vangoghmuseum.nl/en/collection?Type=drawing","localhost","localhost","localhost","localhost"
"d0190V1962r","Standing Male Nude and Sitting Figure (after Bargue) Vincent van Gogh (1853 - 1890), Auvers-sur-Oise, June 1890 pencil on paper, 44.3 cm x 27.3 cm ? With his brother Theo van Gogh, Paris, after July 1890; after Theos death on 25 January 1891, inherited by his widow, Jo van Gogh-Bonger, and their son, Vincent Willem van Gogh, Paris; administered until her death on 2 September 1925 by Jo van Gogh-Bonger, Bussum/Amsterdam/Laren; transferred by Vincent Willem van Gogh, Laren, on 10 July 1962 to the Vincent van Gogh Foundation, Amsterdam; agreement concluded on 21 July 1962 between the Vincent van Gogh Foundation and the State of the Netherlands, in which the preservation and management of the collection, and its placing in the Rijksmuseum Vincent van Gogh, to be realized in Amsterdam, is entrusted to the State; given on loan until the opening of the museum on 2 June 1973 to the Stedelijk Museum, Amsterdam; on permanent loan to the Rijksmuseum Vincent van Gogh from 2 June 1973 and at the Van Gogh Museum, Amsterdam, since 1 July 1994.","F1508r NA00000 d0190V1962r 44.3 cm x 27.3 cm","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","https://vangoghmuseum.nl/en/collection?Genre=nude","localhost","localhost","localhost","https://vangoghmuseum.nl/en/collection?Type=drawing","https://vangoghmuseum.nl/en/collection?Date=1890","localhost","localhost","localhost"
"d0212V1962v","Sitting Male Nude (after Bargue) Vincent van Gogh (1853 - 1890), Auvers-sur-Oise, June 1890 pencil on paper, 43.7 cm x 26.9 cm ? With his brother Theo van Gogh, Paris, after mid-June 1890; after Theos death on 25 January 1891, inherited by his widow, Jo van Gogh-Bonger, and their son, Vincent Willem van Gogh, Paris; administered until her death on 2 September 1925 by Jo van Gogh-Bonger, Bussum/Amsterdam/Laren; given on loan by Vincent Willem van Gogh, Laren to the Stedelijk Museum, Amsterdam, since 22 October 1931; transferred by Vincent Willem van Gogh on 10 July 1962 to the Vincent van Gogh Foundation, Amsterdam; agreement concluded on 21 July 1962 between the Vincent van Gogh Foundation and the State of the Netherlands, in which the preservation and management of the collection, and its placing in the Rijksmuseum Vincent van Gogh, to be realized in Amsterdam, is entrusted to the State; given on loan until the opening of the museum on 2 June 1973 to the Stedelijk Museum, Amsterdam; on permanent loan to the Rijksmuseum Vincent van Gogh from 2 June 1973 and at the Van Gogh Museum, Amsterdam, since 1 July 1994.","F1609v NA00000 d0212V1962v 43.7 cm x 26.9 cm","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","https://vangoghmuseum.nl/en/collection?Genre=nude","localhost","localhost","localhost","https://vangoghmuseum.nl/en/collection?Type=drawing","https://vangoghmuseum.nl/en/collection?Date=1890","localhost","localhost","localhost"
"d0303V1972v","Fragment of a Venus Vincent van Gogh (1853 - 1890), Paris, March-May 1886 chalk on paper, 26.6 cm x 22.1 cm ? Left by the artist at the apartment of his brother Theo van Gogh, Paris, sometime between October 1886 and January 1887; after Theos death on 25 January 1891, inherited by his widow, Jo van Gogh-Bonger, and their son, Vincent Willem van Gogh, Paris; administered until her death on 2 September 1925 by Jo van Gogh-Bonger, Bussum/Amsterdam/Laren; agreement concluded on 21 July 1962 between the Vincent van Gogh Foundation and the State of the Netherlands, in which the preservation and management of the collection, and its placing in the Rijksmuseum Vincent van Gogh, to be realized in Amsterdam, is entrusted to the State; transferred by Vincent Willem van Gogh, Laren, to the Vincent van Gogh Foundation, Amsterdam, 17 May 1972; given on loan until the opening of the museum on 2 June 1973 to the Stedelijk Museum, Amsterdam; on permanent loan to the Rijksmuseum Vincent van Gogh from 2 June 1973 and at the Van Gogh Museum, Amsterdam, since 1 July 1994.","F0000 NA00000 d0303V1972v 26.6 cm x 22.1 cm","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","https://vangoghmuseum.nl/en/collection?Date=1886","https://vangoghmuseum.nl/en/collection?Place=Paris","https://vangoghmuseum.nl/en/collection?Genre=still life","https://vangoghmuseum.nl/en/collection?Genre=nude","localhost","localhost","localhost","https://vangoghmuseum.nl/en/collection?Type=drawing","localhost","localhost","localhost","localhost"
"d0399V1962","Venus Vincent van Gogh (1853 - 1890), Paris, March-May 1886 charcoal (?), chalk, on paper, 50.9 cm x 39.7 cm ? Left by the artist at the apartment of his brother Theo van Gogh, Paris, sometime between October 1886 and January 1887; after Theos death on 25 January 1891, inherited by his widow, Jo van Gogh-Bonger, and their son, Vincent Willem van Gogh, Paris; administered until her death on 2 September 1925 by Jo van Gogh-Bonger, Bussum/Amsterdam/Laren; transferred by Vincent Willem van Gogh, Laren, on 10 July 1962 to the Vincent van Gogh Foundation, Amsterdam; agreement concluded on 21 July 1962 between the Vincent van Gogh Foundation and the State of the Netherlands, in which the preservation and management of the collection, and its placing in the Rijksmuseum Vincent van Gogh, to be realized in Amsterdam, is entrusted to the State; given on loan until the opening of the museum on 2 June 1973 to the Stedelijk Museum, Amsterdam; on permanent loan to the Rijksmuseum Vincent van Gogh from 2 June 1973 and at the Van Gogh Museum, Amsterdam, since 1 July 1994.","F1363g JH1052 d0399V1962 50.9 cm x 39.7 cm","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","https://vangoghmuseum.nl/en/collection?Date=1886","https://vangoghmuseum.nl/en/collection?Place=Paris","https://vangoghmuseum.nl/en/collection?Genre=still life","https://vangoghmuseum.nl/en/collection?Genre=nude","localhost","localhost","localhost","https://vangoghmuseum.nl/en/collection?Type=drawing","localhost","localhost","localhost","localhost"
